,,TIME,1971,2000
South Africa,World marine bunkers,Memo: Renewables,x,x
South Africa,Domestic navigation,Hard coal (if no detail),0,x
South Africa,Domestic navigation,Brown coal (if no detail),0,x
South Africa,Domestic navigation,Anthracite,..,0
South Africa,Domestic navigation,Coking coal,..,0
South Africa,Domestic navigation,Other bituminous coal,..,0
South Africa,Domestic navigation,Sub-bituminous coal,..,0
South Africa,Domestic navigation,Lignite,..,0
South Africa,Domestic navigation,Patent fuel,0,0
South Africa,Domestic navigation,Coke oven coke,0,0
South Africa,Domestic navigation,Gas coke,0,0
South Africa,Domestic navigation,Coal tar,0,0
South Africa,Domestic navigation,BKB,0,0
South Africa,Domestic navigation,Gas works gas,0,0
South Africa,Domestic navigation,Coke oven gas,0,0
South Africa,Domestic navigation,Blast furnace gas,0,0
South Africa,Domestic navigation,Other recovered gases,0,0
South Africa,Domestic navigation,Peat,0,0
South Africa,Domestic navigation,Peat products,0,0
South Africa,Domestic navigation,Oil shale and oil sands,0,0
South Africa,Domestic navigation,Natural gas,0,0
South Africa,Domestic navigation,Crude/NGL/feedstocks (if no detail),x,x
South Africa,Domestic navigation,Crude oil,0,0
South Africa,Domestic navigation,Natural gas liquids,0,0
South Africa,Domestic navigation,Refinery feedstocks,0,0
South Africa,Domestic navigation,Additives/blending components,0,0
South Africa,Domestic navigation,Other hydrocarbons,0,0
South Africa,Domestic navigation,Refinery gas,0,0
South Africa,Domestic navigation,Ethane,0,0
South Africa,Domestic navigation,Liquefied petroleum gases (LPG),0,0
South Africa,Domestic navigation,Motor gasoline excl. biofuels,0,0
South Africa,Domestic navigation,Aviation gasoline,0,0
South Africa,Domestic navigation,Gasoline type jet fuel,0,0
South Africa,Domestic navigation,Kerosene type jet fuel excl. biofuels,0,0
South Africa,Domestic navigation,Other kerosene,0,0
South Africa,Domestic navigation,Gas/diesel oil excl. biofuels,0,0
South Africa,Domestic navigation,Fuel oil,0,0
South Africa,Domestic navigation,Naphtha,0,0
South Africa,Domestic navigation,White spirit & SBP,0,0
South Africa,Domestic navigation,Lubricants,0,0
South Africa,Domestic navigation,Bitumen,0,0
South Africa,Domestic navigation,Paraffin waxes,0,0
South Africa,Domestic navigation,Petroleum coke,0,0
South Africa,Domestic navigation,Other oil products,0,0
South Africa,Domestic navigation,Industrial waste,0,0
South Africa,Domestic navigation,Municipal waste (renewable),0,0
South Africa,Domestic navigation,Municipal waste (non-renewable),0,0
South Africa,Domestic navigation,Primary solid biofuels,0,0
South Africa,Domestic navigation,Biogases,0,0
South Africa,Domestic navigation,Biogasoline,0,0
South Africa,Domestic navigation,Biodiesels,0,0
South Africa,Domestic navigation,Bio jet kerosene,0,0
South Africa,Domestic navigation,Other liquid biofuels,0,0
South Africa,Domestic navigation,Non-specified primary biofuels and waste,0,0
South Africa,Domestic navigation,Charcoal,0,0
South Africa,Domestic navigation,Elec/heat output from non-specified manufactured gases,0,0
South Africa,Domestic navigation,Heat output from non-specified combustible fuels,0,0
South Africa,Domestic navigation,Nuclear,0,0
South Africa,Domestic navigation,Hydro,0,0
South Africa,Domestic navigation,Geothermal,0,0
South Africa,Domestic navigation,Solar photovoltaics,0,0
South Africa,Domestic navigation,Solar thermal,0,0
South Africa,Domestic navigation,"Tide, wave and ocean",0,0
South Africa,Domestic navigation,Wind,0,0
South Africa,Domestic navigation,Other sources,0,0
South Africa,Domestic navigation,Electricity,0,0
South Africa,Domestic navigation,Heat,0,0
South Africa,Domestic navigation,Total,0,0
South Africa,Domestic navigation,Memo: Renewables,0,0
South Africa,Non-specified (transport),Hard coal (if no detail),0,x
South Africa,Non-specified (transport),Brown coal (if no detail),0,x
South Africa,Non-specified (transport),Anthracite,..,0
South Africa,Non-specified (transport),Coking coal,..,0
South Africa,Non-specified (transport),Other bituminous coal,..,0
South Africa,Non-specified (transport),Sub-bituminous coal,..,0
South Africa,Non-specified (transport),Lignite,..,0
South Africa,Non-specified (transport),Patent fuel,0,0
South Africa,Non-specified (transport),Coke oven coke,0,0
South Africa,Non-specified (transport),Gas coke,0,0
South Africa,Non-specified (transport),Coal tar,0,0
South Africa,Non-specified (transport),BKB,0,0
South Africa,Non-specified (transport),Gas works gas,0,0
South Africa,Non-specified (transport),Coke oven gas,0,0
South Africa,Non-specified (transport),Blast furnace gas,0,0
South Africa,Non-specified (transport),Other recovered gases,0,0
South Africa,Non-specified (transport),Peat,0,0
South Africa,Non-specified (transport),Peat products,0,0
South Africa,Non-specified (transport),Oil shale and oil sands,0,0
South Africa,Non-specified (transport),Natural gas,0,0
South Africa,Non-specified (transport),Crude/NGL/feedstocks (if no detail),x,x
South Africa,Non-specified (transport),Crude oil,0,0
South Africa,Non-specified (transport),Natural gas liquids,0,0
South Africa,Non-specified (transport),Refinery feedstocks,0,0
South Africa,Non-specified (transport),Additives/blending components,0,0
South Africa,Non-specified (transport),Other hydrocarbons,0,0
South Africa,Non-specified (transport),Refinery gas,0,0
South Africa,Non-specified (transport),Ethane,0,0
South Africa,Non-specified (transport),Liquefied petroleum gases (LPG),0,1
South Africa,Non-specified (transport),Motor gasoline excl. biofuels,0,0
South Africa,Non-specified (transport),Aviation gasoline,0,0
South Africa,Non-specified (transport),Gasoline type jet fuel,0,0
South Africa,Non-specified (transport),Kerosene type jet fuel excl. biofuels,0,0
South Africa,Non-specified (transport),Other kerosene,0,5
South Africa,Non-specified (transport),Gas/diesel oil excl. biofuels,0,0
South Africa,Non-specified (transport),Fuel oil,0,0
South Africa,Non-specified (transport),Naphtha,0,0
South Africa,Non-specified (transport),White spirit & SBP,0,0
South Africa,Non-specified (transport),Lubricants,0,0
South Africa,Non-specified (transport),Bitumen,0,0
South Africa,Non-specified (transport),Paraffin waxes,0,0
South Africa,Non-specified (transport),Petroleum coke,0,0
South Africa,Non-specified (transport),Other oil products,0,0
South Africa,Non-specified (transport),Industrial waste,0,0
South Africa,Non-specified (transport),Municipal waste (renewable),0,0
South Africa,Non-specified (transport),Municipal waste (non-renewable),0,0
South Africa,Non-specified (transport),Primary solid biofuels,0,0
South Africa,Non-specified (transport),Biogases,0,0
South Africa,Non-specified (transport),Biogasoline,0,0
South Africa,Non-specified (transport),Biodiesels,0,0
South Africa,Non-specified (transport),Bio jet kerosene,0,0
South Africa,Non-specified (transport),Other liquid biofuels,0,0
South Africa,Non-specified (transport),Non-specified primary biofuels and waste,0,0
South Africa,Non-specified (transport),Charcoal,0,0
South Africa,Non-specified (transport),Elec/heat output from non-specified manufactured gases,0,0
South Africa,Non-specified (transport),Heat output from non-specified combustible fuels,0,0
South Africa,Non-specified (transport),Nuclear,0,0
South Africa,Non-specified (transport),Hydro,0,0
South Africa,Non-specified (transport),Geothermal,0,0
South Africa,Non-specified (transport),Solar photovoltaics,0,0
South Africa,Non-specified (transport),Solar thermal,0,0
South Africa,Non-specified (transport),"Tide, wave and ocean",0,0
South Africa,Non-specified (transport),Wind,0,0
South Africa,Non-specified (transport),Other sources,0,0
South Africa,Non-specified (transport),Electricity,52,159
South Africa,Non-specified (transport),Heat,0,0
South Africa,Non-specified (transport),Total,52,165
South Africa,Non-specified (transport),Memo: Renewables,0,0
South Africa,Other,Hard coal (if no detail),3217,x
South Africa,Other,Brown coal (if no detail),0,x
South Africa,Other,Anthracite,..,0
South Africa,Other,Coking coal,..,0
South Africa,Other,Other bituminous coal,..,1535
South Africa,Other,Sub-bituminous coal,..,0
South Africa,Other,Lignite,..,0
South Africa,Other,Patent fuel,0,0
South Africa,Other,Coke oven coke,0,0
South Africa,Other,Gas coke,0,0
South Africa,Other,Coal tar,0,0
South Africa,Other,BKB,0,0
South Africa,Other,Gas works gas,5,37
South Africa,Other,Coke oven gas,0,0
South Africa,Other,Blast furnace gas,0,0
South Africa,Other,Other recovered gases,0,0
South Africa,Other,Peat,0,0
South Africa,Other,Peat products,0,0
South Africa,Other,Oil shale and oil sands,0,0
South Africa,Other,Natural gas,0,0
South Africa,Other,Crude/NGL/feedstocks (if no detail),x,x
South Africa,Other,Crude oil,0,0
South Africa,Other,Natural gas liquids,0,0
South Africa,Other,Refinery feedstocks,0,0
South Africa,Other,Additives/blending components,0,0
South Africa,Other,Other hydrocarbons,0,0
South Africa,Other,Refinery gas,0,0
South Africa,Other,Ethane,0,0
South Africa,Other,Liquefied petroleum gases (LPG),120,337
South Africa,Other,Motor gasoline excl. biofuels,0,168
South Africa,Other,Aviation gasoline,0,0
South Africa,Other,Gasoline type jet fuel,0,0
South Africa,Other,Kerosene type jet fuel excl. biofuels,0,0
South Africa,Other,Other kerosene,560,557
South Africa,Other,Gas/diesel oil excl. biofuels,776,1111
South Africa,Other,Fuel oil,0,67
South Africa,Other,Naphtha,0,0
South Africa,Other,White spirit & SBP,0,0
South Africa,Other,Lubricants,0,0
South Africa,Other,Bitumen,0,0
South Africa,Other,Paraffin waxes,0,0
South Africa,Other,Petroleum coke,0,0
South Africa,Other,Other oil products,0,0
South Africa,Other,Industrial waste,0,0
South Africa,Other,Municipal waste (renewable),0,0
South Africa,Other,Municipal waste (non-renewable),0,0
South Africa,Other,Primary solid biofuels,3869,6532
South Africa,Other,Biogases,0,0
South Africa,Other,Biogasoline,0,0
South Africa,Other,Biodiesels,0,0
South Africa,Other,Bio jet kerosene,0,0
South Africa,Other,Other liquid biofuels,0,0
South Africa,Other,Non-specified primary biofuels and waste,0,0
South Africa,Other,Charcoal,17,811
South Africa,Other,Elec/heat output from non-specified manufactured gases,0,0
South Africa,Other,Heat output from non-specified combustible fuels,0,0
South Africa,Other,Nuclear,0,0
South Africa,Other,Hydro,0,0
South Africa,Other,Geothermal,0,0
South Africa,Other,Solar photovoltaics,0,0
South Africa,Other,Solar thermal,0,0
South Africa,Other,"Tide, wave and ocean",0,0
South Africa,Other,Wind,0,0
South Africa,Other,Other sources,0,0
South Africa,Other,Electricity,929,6175
South Africa,Other,Heat,0,0
South Africa,Other,Total,9492,17329
South Africa,Other,Memo: Renewables,3886,7342
South Africa,Residential,Hard coal (if no detail),2431,x
South Africa,Residential,Brown coal (if no detail),0,x
South Africa,Residential,Anthracite,..,0
South Africa,Residential,Coking coal,..,0
South Africa,Residential,Other bituminous coal,..,994
South Africa,Residential,Sub-bituminous coal,..,0
South Africa,Residential,Lignite,..,0
South Africa,Residential,Patent fuel,0,0
South Africa,Residential,Coke oven coke,0,0
South Africa,Residential,Gas coke,0,0
South Africa,Residential,Coal tar,0,0
South Africa,Residential,BKB,0,0
South Africa,Residential,Gas works gas,4,15
South Africa,Residential,Coke oven gas,0,0
South Africa,Residential,Blast furnace gas,0,0
South Africa,Residential,Other recovered gases,0,0
South Africa,Residential,Peat,0,0
South Africa,Residential,Peat products,0,0
South Africa,Residential,Oil shale and oil sands,0,0
South Africa,Residential,Natural gas,0,0
South Africa,Residential,Crude/NGL/feedstocks (if no detail),x,x
South Africa,Residential,Crude oil,0,0
South Africa,Residential,Natural gas liquids,0,0
South Africa,Residential,Refinery feedstocks,0,0
South Africa,Residential,Additives/blending components,0,0
South Africa,Residential,Other hydrocarbons,0,0
South Africa,Residential,Refinery gas,0,0
South Africa,Residential,Ethane,0,0
South Africa,Residential,Liquefied petroleum gases (LPG),0,290
South Africa,Residential,Motor gasoline excl. biofuels,0,34
South Africa,Residential,Aviation gasoline,0,0
South Africa,Residential,Gasoline type jet fuel,0,0
South Africa,Residential,Kerosene type jet fuel excl. biofuels,0,0
South Africa,Residential,Other kerosene,0,497
South Africa,Residential,Gas/diesel oil excl. biofuels,0,72
South Africa,Residential,Fuel oil,0,7
South Africa,Residential,Naphtha,0,0
South Africa,Residential,White spirit & SBP,0,0
South Africa,Residential,Lubricants,0,0
South Africa,Residential,Bitumen,0,0
South Africa,Residential,Paraffin waxes,0,0
South Africa,Residential,Petroleum coke,0,0
South Africa,Residential,Other oil products,0,0
South Africa,Residential,Industrial waste,0,0
South Africa,Residential,Municipal waste (renewable),0,0
South Africa,Residential,Municipal waste (non-renewable),0,0
South Africa,Residential,Primary solid biofuels,3869,6532
South Africa,Residential,Biogases,0,0
South Africa,Residential,Biogasoline,0,0
South Africa,Residential,Biodiesels,0,0
South Africa,Residential,Bio jet kerosene,0,0
South Africa,Residential,Other liquid biofuels,0,0
South Africa,Residential,Non-specified primary biofuels and waste,0,0
South Africa,Residential,Charcoal,17,811
South Africa,Residential,Elec/heat output from non-specified manufactured gases,0,0
South Africa,Residential,Heat output from non-specified combustible fuels,0,0
South Africa,Residential,Nuclear,0,0
South Africa,Residential,Hydro,0,0
South Africa,Residential,Geothermal,0,0
South Africa,Residential,Solar photovoltaics,0,0
South Africa,Residential,Solar thermal,0,0
South Africa,Residential,"Tide, wave and ocean",0,0
South Africa,Residential,Wind,0,0
South Africa,Residential,Other sources,0,0
South Africa,Residential,Electricity,695,2466
South Africa,Residential,Heat,0,0
South Africa,Residential,Total,7017,11716
South Africa,Residential,Memo: Renewables,3886,7342
South Africa,Commercial and public services,Hard coal (if no detail),709,x
South Africa,Commercial and public services,Brown coal (if no detail),0,x
South Africa,Commercial and public services,Anthracite,..,0
South Africa,Commercial and public services,Coking coal,..,0
South Africa,Commercial and public services,Other bituminous coal,..,496
South Africa,Commercial and public services,Sub-bituminous coal,..,0
South Africa,Commercial and public services,Lignite,..,0
South Africa,Commercial and public services,Patent fuel,0,0
South Africa,Commercial and public services,Coke oven coke,0,0
South Africa,Commercial and public services,Gas coke,0,0
South Africa,Commercial and public services,Coal tar,0,0
South Africa,Commercial and public services,BKB,0,0
South Africa,Commercial and public services,Gas works gas,1,22
